Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2023/03/13,07:49 PM,3.94,-4.39,55.0,East,5.15,12.71,986.46,0.0,0.0,0.0,2.2
2023/03/13,07:54 PM,3.78,-4.44,55.0,East,5.79,15.77,986.46,0.0,0.0,0.0,1.0
2023/03/13,07:59 PM,3.5,-4.44,56.0,East,4.67,14.8,986.79,0.0,0.0,0.0,0.4
2023/03/13,08:04 PM,3.39,-4.5,56.0,ESE,4.51,12.71,986.79,0.0,0.0,0.0,0.1
2023/03/13,08:09 PM,3.28,-4.56,57.0,ESE,4.99,11.58,986.79,0.0,0.0,0.0,0.0
2023/03/13,08:14 PM,3.11,-4.61,57.0,ESE,4.67,11.58,986.79,0.0,0.0,0.0,0.0
2023/03/13,08:19 PM,3.06,-4.39,58.0,East,3.7,12.71,986.79,0.0,0.0,0.0,0.0
2023/03/13,08:24 PM,3.0,-4.44,58.0,ESE,4.67,13.84,986.79,0.0,0.0,0.0,0.0
2023/03/13,08:29 PM,2.83,-4.39,59.0,SE,5.15,14.8,987.13,0.0,0.0,0.0,0.0
2023/03/13,08:34 PM,2.72,-4.22,60.0,SE,5.63,13.35,987.13,0.0,0.0,0.0,0.0
2023/03/13,08:39 PM,2.44,-4.5,60.0,ESE,6.44,18.18,987.47,0.0,0.0,0.0,0.0
2023/03/13,08:44 PM,2.33,-4.72,60.0,ENE,4.51,13.68,987.47,0.0,0.0,0.0,0.0
2023/03/13,08:49 PM,2.17,-4.78,60.0,ENE,3.7,11.26,987.81,0.0,0.0,0.0,0.0
2023/03/13,08:54 PM,2.0,-4.89,61.0,East,3.7,9.65,987.81,0.0,0.0,0.0,0.0
2023/03/13,08:59 PM,2.0,-5.06,60.0,ESE,4.18,12.39,987.81,0.0,0.0,0.0,0.0
2023/03/13,09:04 PM,1.83,-5.22,59.0,ESE,6.92,14.48,987.81,0.0,0.0,0.0,0.0
2023/03/13,09:09 PM,1.78,-5.39,59.0,East,5.63,13.19,987.81,0.0,0.0,0.0,0.0
2023/03/13,09:14 PM,1.78,-5.39,59.0,ESE,4.67,10.46,988.15,0.0,0.0,0.0,0.0
2023/03/13,09:19 PM,1.72,-5.39,59.0,ESE,4.18,12.55,988.15,0.0,0.0,0.0,0.0
2023/03/13,09:24 PM,1.72,-5.56,59.0,ESE,5.63,11.58,988.15,0.0,0.0,0.0,0.0
2023/03/13,09:29 PM,1.72,-5.67,58.0,NNW,3.7,12.07,988.49,0.0,0.0,0.0,0.0
2023/03/13,09:34 PM,1.78,-5.67,58.0,ESE,3.7,12.71,988.49,0.0,0.0,0.0,0.0
2023/03/13,09:39 PM,1.78,-5.72,58.0,ENE,3.86,14.32,988.49,0.0,0.0,0.0,0.0
2023/03/13,09:44 PM,1.72,-5.72,58.0,SSE,4.83,12.71,988.83,0.0,0.0,0.0,0.0
2023/03/13,09:49 PM,1.78,-5.72,58.0,SE,4.51,12.23,988.83,0.0,0.0,0.0,0.0
2023/03/13,09:54 PM,1.61,-6.0,57.0,East,6.6,15.12,988.83,0.0,0.0,0.0,0.0
2023/03/13,09:59 PM,1.5,-6.0,57.0,ESE,7.08,16.57,988.83,0.0,0.0,0.0,0.0
2023/03/13,10:04 PM,1.5,-6.0,57.0,ESE,5.47,12.39,988.83,0.0,0.0,0.0,0.0
2023/03/13,10:09 PM,1.56,-6.06,57.0,ESE,4.99,14.32,988.83,0.0,0.0,0.0,0.0
2023/03/13,10:14 PM,1.61,-6.0,57.0,ENE,4.18,11.75,989.16,0.0,0.0,0.0,0.0
2023/03/13,10:19 PM,1.56,-6.17,56.0,ESE,3.7,12.23,989.16,0.0,0.0,0.0,0.0
2023/03/13,10:24 PM,1.44,-6.28,56.0,East,3.86,11.26,989.16,0.0,0.0,0.0,0.0
2023/03/13,10:29 PM,1.56,-6.06,57.0,East,3.86,8.21,989.16,0.0,0.0,0.0,0.0
2023/03/13,10:34 PM,1.56,-6.17,57.0,ESE,4.02,10.62,989.16,0.0,0.0,0.0,0.0
2023/03/13,10:39 PM,1.5,-6.0,57.0,SE,4.02,10.14,989.16,0.0,0.0,0.0,0.0
2023/03/13,10:44 PM,1.5,-6.17,57.0,ESE,5.15,11.75,989.16,0.0,0.0,0.0,0.0
2023/03/13,10:49 PM,1.5,-6.11,57.0,ESE,3.54,10.94,989.16,0.0,0.0,0.0,0.0
2023/03/13,10:54 PM,1.5,-6.11,57.0,East,4.34,9.01,989.16,0.0,0.0,0.0,0.0
2023/03/13,10:59 PM,1.39,-6.0,58.0,East,3.06,7.88,989.16,0.0,0.0,0.0,0.0
2023/03/13,11:04 PM,1.44,-6.11,57.0,East,2.9,8.85,989.16,0.0,0.0,0.0,0.0
2023/03/13,11:09 PM,1.39,-5.89,58.0,East,2.74,9.33,989.16,0.0,0.0,0.0,0.0
2023/03/13,11:14 PM,1.44,-5.89,58.0,East,3.54,9.17,989.5,0.0,0.0,0.0,0.0
2023/03/13,11:19 PM,1.44,-6.0,58.0,East,4.51,13.03,989.5,0.0,0.0,0.0,0.0
2023/03/13,11:24 PM,1.5,-5.94,58.0,ESE,4.18,9.65,989.5,0.0,0.0,0.0,0.0
2023/03/13,11:29 PM,1.44,-6.22,57.0,SE,4.99,13.68,989.5,0.0,0.0,0.0,0.0
2023/03/13,11:34 PM,1.33,-6.61,55.0,NNW,4.51,12.71,989.5,0.0,0.0,0.0,0.0
2023/03/13,11:39 PM,1.33,-6.56,56.0,ESE,3.38,10.14,989.5,0.0,0.0,0.0,0.0
2023/03/13,11:44 PM,1.33,-6.39,56.0,East,2.9,7.24,989.5,0.0,0.0,0.0,0.0
2023/03/13,11:49 PM,1.33,-6.5,56.0,East,3.38,7.72,989.5,0.0,0.0,0.0,0.0
2023/03/13,11:54 PM,1.33,-6.44,56.0,East,2.57,6.92,989.16,0.0,0.0,0.0,0.0
2023/03/13,11:59 PM,1.33,-6.17,57.0,East,3.06,7.4,989.16,0.0,0.0,0.0,0.0
2023/03/14,12:04 AM,1.39,-6.28,57.0,East,2.9,6.92,989.16,0.0,0.0,0.0,0.0
2023/03/14,12:09 AM,1.33,-6.61,56.0,ENE,3.06,7.72,989.5,0.0,0.0,0.0,0.0
2023/03/14,12:14 AM,1.33,-6.44,56.0,ESE,4.02,9.65,989.5,0.0,0.0,0.0,0.0
2023/03/14,12:19 AM,1.33,-6.61,56.0,ESE,3.7,9.49,989.16,0.0,0.0,0.0,0.0
2023/03/14,12:24 AM,1.28,-6.72,55.0,ESE,4.34,10.3,989.16,0.0,0.0,0.0,0.0
2023/03/14,12:29 AM,1.22,-6.89,55.0,East,3.38,10.78,989.16,0.0,0.0,0.0,0.0
2023/03/14,12:34 AM,1.22,-6.89,55.0,East,3.7,9.33,989.16,0.0,0.0,0.0,0.0
2023/03/14,12:39 AM,1.22,-6.83,55.0,East,3.06,9.01,989.5,0.0,0.0,0.0,0.0
2023/03/14,12:44 AM,1.22,-6.72,56.0,East,3.86,10.46,989.5,0.0,0.0,0.0,0.0
2023/03/14,12:49 AM,1.33,-6.44,56.0,ESE,2.57,8.21,989.5,0.0,0.0,0.0,0.0
2023/03/14,12:54 AM,1.28,-6.83,55.0,East,3.86,8.69,989.5,0.0,0.0,0.0,0.0
2023/03/14,12:59 AM,1.28,-6.67,56.0,ENE,2.9,9.33,989.5,0.0,0.0,0.0,0.0
2023/03/14,01:04 AM,1.28,-6.78,55.0,East,3.06,8.37,989.5,0.0,0.0,0.0,0.0
2023/03/14,01:09 AM,1.28,-6.39,57.0,ESE,3.38,8.85,989.16,0.0,0.0,0.0,0.0
2023/03/14,01:14 AM,1.22,-6.61,56.0,East,4.18,10.94,989.16,0.0,0.0,0.0,0.0
2023/03/14,01:19 AM,1.22,-6.67,56.0,East,2.9,9.65,989.16,0.0,0.0,0.0,0.0
2023/03/14,01:24 AM,1.22,-6.44,57.0,East,4.02,10.14,989.5,0.0,0.0,0.0,0.0
2023/03/14,01:29 AM,1.22,-6.44,57.0,ESE,3.7,8.53,989.5,0.0,0.0,0.0,0.0
2023/03/14,01:34 AM,1.22,-6.39,57.0,East,3.86,7.72,989.16,0.0,0.0,0.0,0.0
2023/03/14,01:39 AM,1.28,-6.33,57.0,East,2.09,7.24,989.16,0.0,0.0,0.0,0.0
2023/03/14,01:44 AM,1.22,-6.28,58.0,SE,2.57,7.72,989.16,0.0,0.0,0.0,0.0
2023/03/14,01:49 AM,1.28,-6.39,57.0,ESE,3.38,8.53,989.16,0.0,0.0,0.0,0.0
2023/03/14,01:54 AM,1.22,-6.56,56.0,East,4.34,12.23,989.16,0.0,0.0,0.0,0.0
2023/03/14,01:59 AM,1.17,-6.56,56.0,ESE,3.54,9.01,989.16,0.0,0.0,0.0,0.0
2023/03/14,02:04 AM,1.22,-6.33,57.0,ESE,3.7,10.14,989.5,0.0,0.0,0.0,0.0
2023/03/14,02:09 AM,1.22,-6.56,56.0,SE,3.86,10.14,989.5,0.0,0.0,0.0,0.0
2023/03/14,02:14 AM,1.11,-6.94,55.0,East,3.86,9.81,989.5,0.0,0.0,0.0,0.0
2023/03/14,02:19 AM,1.0,-7.06,55.0,East,4.02,11.26,989.5,0.0,0.0,0.0,0.0
2023/03/14,02:24 AM,0.94,-7.06,55.0,ESE,4.99,13.35,989.84,0.0,0.0,0.0,0.0
2023/03/14,02:29 AM,0.94,-6.89,56.0,East,3.86,9.98,989.84,0.0,0.0,0.0,0.0
2023/03/14,02:34 AM,1.0,-6.83,56.0,ESE,4.34,11.26,989.84,0.0,0.0,0.0,0.0
2023/03/14,02:39 AM,1.0,-6.83,56.0,SE,2.57,8.37,989.84,0.0,0.0,0.0,0.0
2023/03/14,02:44 AM,1.0,-7.06,55.0,ENE,2.74,8.85,989.84,0.0,0.0,0.0,0.0
2023/03/14,02:49 AM,0.94,-7.06,55.0,ENE,2.25,7.24,989.84,0.0,0.0,0.0,0.0
2023/03/14,02:54 AM,1.0,-6.56,57.0,East,2.9,5.63,989.84,0.0,0.0,0.0,0.0
2023/03/14,02:59 AM,1.0,-6.83,56.0,East,3.22,7.72,989.84,0.0,0.0,0.0,0.0
2023/03/14,03:04 AM,1.0,-6.61,57.0,East,2.57,5.63,989.5,0.0,0.0,0.0,0.0
2023/03/14,03:09 AM,1.06,-6.67,56.0,East,2.74,7.08,989.5,0.0,0.0,0.0,0.0
2023/03/14,03:14 AM,1.0,-6.83,56.0,East,3.22,5.95,989.5,0.0,0.0,0.0,0.0
2023/03/14,03:19 AM,0.89,-6.78,56.0,ENE,3.54,8.85,989.5,0.0,0.0,0.0,0.0
2023/03/14,03:24 AM,1.0,-6.72,56.0,East,2.9,6.44,989.5,0.0,0.0,0.0,0.0
2023/03/14,03:29 AM,1.0,-6.5,57.0,East,2.41,6.6,989.5,0.0,0.0,0.0,0.0
2023/03/14,03:34 AM,0.89,-6.78,57.0,East,3.7,9.81,989.5,0.0,0.0,0.0,0.0
2023/03/14,03:39 AM,0.89,-6.67,57.0,East,3.38,8.04,989.5,0.0,0.0,0.0,0.0
2023/03/14,03:44 AM,0.94,-6.39,58.0,ESE,3.22,7.88,989.84,0.0,0.0,0.0,0.0
2023/03/14,03:49 AM,1.0,-6.44,58.0,ESE,4.02,8.53,989.84,0.0,0.0,0.0,0.0
2023/03/14,03:54 AM,1.0,-6.28,58.0,ESE,3.38,10.14,989.5,0.0,0.0,0.0,0.0
2023/03/14,03:59 AM,1.06,-6.39,58.0,ESE,3.22,8.04,989.84,0.0,0.0,0.0,0.0
2023/03/14,04:04 AM,0.89,-6.56,58.0,East,2.9,8.21,989.84,0.0,0.0,0.0,0.0
2023/03/14,04:09 AM,0.94,-6.33,59.0,ESE,3.38,8.37,989.84,0.0,0.0,0.0,0.0
2023/03/14,04:14 AM,0.94,-6.28,59.0,SE,2.74,6.11,989.84,0.0,0.0,0.0,0.0
2023/03/14,04:19 AM,1.0,-6.06,59.0,East,3.06,6.28,989.84,0.0,0.0,0.0,0.0
2023/03/14,04:24 AM,0.94,-6.39,58.0,East,3.86,10.94,989.84,0.0,0.0,0.0,0.0
2023/03/14,04:29 AM,0.89,-6.06,60.0,ESE,2.57,8.04,989.84,0.0,0.0,0.0,0.0
2023/03/14,04:34 AM,0.94,-6.17,59.0,ENE,3.06,6.76,989.5,0.0,0.0,0.0,0.0
2023/03/14,04:39 AM,0.89,-6.39,58.0,East,3.06,9.01,989.5,0.0,0.0,0.0,0.0
2023/03/14,04:44 AM,0.83,-6.56,58.0,ESE,3.38,10.3,989.5,0.0,0.0,0.0,0.0
2023/03/14,04:49 AM,0.78,-6.5,58.0,East,3.86,8.69,989.5,0.0,0.0,0.0,0.0
2023/03/14,04:54 AM,0.83,-6.17,59.0,ESE,2.25,7.56,989.5,0.0,0.0,0.0,0.0
2023/03/14,04:59 AM,0.78,-6.5,58.0,ENE,2.57,6.6,989.5,0.0,0.0,0.0,0.0
2023/03/14,05:04 AM,0.72,-6.44,59.0,ENE,2.41,6.6,989.5,0.0,0.0,0.0,0.0
2023/03/14,05:09 AM,0.78,-6.67,58.0,NE,2.25,5.79,989.5,0.0,0.0,0.0,0.0
2023/03/14,05:14 AM,0.72,-6.67,58.0,NE,3.06,7.88,989.5,0.0,0.0,0.0,0.0
2023/03/14,05:19 AM,0.72,-6.56,58.0,East,2.41,7.24,989.5,0.0,0.0,0.0,0.0
2023/03/14,05:24 AM,0.67,-6.5,59.0,East,2.57,7.08,989.5,0.0,0.0,0.0,0.0
2023/03/14,05:29 AM,0.61,-6.5,59.0,NE,2.57,7.56,989.5,0.0,0.0,0.0,0.0
2023/03/14,05:34 AM,0.61,-6.5,59.0,NE,2.9,7.4,989.5,0.0,0.0,0.0,0.0
2023/03/14,05:39 AM,0.61,-6.44,59.0,NE,2.9,7.08,989.5,0.0,0.0,0.0,0.0
2023/03/14,05:44 AM,0.67,-6.44,59.0,NE,3.38,8.69,989.5,0.0,0.0,0.0,0.0
2023/03/14,05:49 AM,0.61,-6.44,59.0,NE,2.57,7.88,989.5,0.0,0.0,0.0,0.0
2023/03/14,05:54 AM,0.67,-6.22,60.0,NE,2.25,5.95,989.5,0.0,0.0,0.0,0.0
2023/03/14,05:59 AM,0.72,-6.17,60.0,NE,2.74,6.28,989.5,0.0,0.0,0.0,0.0
2023/03/14,06:04 AM,0.72,-6.33,59.0,ENE,3.06,8.04,989.5,0.0,0.0,0.0,0.0
2023/03/14,06:09 AM,0.72,-6.28,60.0,ENE,2.74,9.98,989.5,0.0,0.0,0.0,0.0
2023/03/14,06:14 AM,0.72,-6.22,60.0,ENE,2.57,6.28,989.5,0.0,0.0,0.0,0.0
2023/03/14,06:19 AM,0.72,-6.22,60.0,ENE,1.77,6.28,989.84,0.0,0.0,0.0,0.0
2023/03/14,06:24 AM,0.72,-6.33,59.0,NE,2.41,6.11,989.5,0.0,0.0,0.0,0.0
2023/03/14,06:29 AM,0.72,-6.33,59.0,NE,2.57,8.04,989.84,0.0,0.0,0.0,0.0
2023/03/14,06:34 AM,0.72,-6.44,59.0,North,2.9,9.49,989.84,0.0,0.0,0.0,0.0
2023/03/14,06:39 AM,0.72,-6.44,59.0,NE,3.22,8.37,989.84,0.0,0.0,0.0,0.0
2023/03/14,06:44 AM,0.61,-6.28,60.0,East,2.25,6.28,989.84,0.0,0.0,0.0,0.0
2023/03/14,06:49 AM,0.61,-6.44,59.0,ENE,2.9,6.76,989.84,0.0,0.0,0.0,0.0
2023/03/14,06:54 AM,0.61,-6.39,60.0,East,2.57,7.4,989.84,0.0,0.0,0.0,0.0
2023/03/14,06:59 AM,0.61,-6.44,59.0,NE,2.57,7.08,989.84,0.0,0.0,0.0,0.0
2023/03/14,07:04 AM,0.61,-6.33,60.0,ENE,2.74,7.24,990.18,0.0,0.0,0.0,0.0
2023/03/14,07:09 AM,0.67,-6.39,59.0,NE,4.02,8.85,990.18,0.0,0.0,0.0,0.0
2023/03/14,07:14 AM,0.72,-6.33,59.0,NE,3.38,8.21,990.18,0.0,0.0,0.0,0.0
2023/03/14,07:19 AM,0.72,-6.39,59.0,NE,3.7,11.1,990.18,0.0,0.0,0.0,0.0
2023/03/14,07:24 AM,0.67,-6.33,60.0,ENE,2.57,8.69,990.18,0.0,0.0,0.0,0.0
2023/03/14,07:29 AM,0.61,-6.22,60.0,North,2.74,6.76,990.18,0.0,0.0,0.0,0.1
2023/03/14,07:34 AM,0.61,-6.67,58.0,NE,3.06,8.69,990.18,0.0,0.0,0.0,0.3
2023/03/14,07:39 AM,0.5,-6.83,58.0,ESE,4.18,10.94,990.18,0.0,0.0,0.0,1.0
2023/03/14,07:44 AM,0.61,-7.39,55.0,ENE,4.51,15.29,990.18,0.0,0.0,0.0,2.1
2023/03/14,07:49 AM,0.67,-7.33,55.0,ESE,4.83,11.42,990.18,0.0,0.0,0.0,3.9
2023/03/14,07:54 AM,0.72,-7.72,53.0,ESE,4.02,9.98,990.18,0.0,0.0,0.0,6.2
2023/03/14,07:59 AM,0.72,-7.94,52.0,NNW,3.86,9.98,990.52,0.0,0.0,0.0,7.7
2023/03/14,08:04 AM,0.72,-7.67,54.0,SE,4.18,11.75,990.52,0.0,0.0,0.0,9.9
2023/03/14,08:09 AM,0.72,-7.44,55.0,East,4.02,8.69,990.86,0.0,0.0,0.0,11.3
2023/03/14,08:14 AM,0.78,-7.06,56.0,ESE,3.86,10.14,990.52,0.0,0.0,0.0,20.8
2023/03/14,08:19 AM,0.78,-7.5,54.0,ESE,4.83,12.23,990.86,0.0,0.0,0.0,29.4
2023/03/14,08:24 AM,0.78,-7.78,53.0,ESE,3.86,9.65,990.86,0.0,0.0,0.0,32.5
2023/03/14,08:29 AM,0.89,-7.61,53.0,East,3.54,11.42,990.86,0.0,0.0,0.0,35.0
2023/03/14,08:34 AM,1.0,-7.61,53.0,East,3.86,14.0,990.86,0.0,0.0,0.0,33.5
2023/03/14,08:39 AM,1.11,-7.67,52.0,ENE,2.41,7.4,990.86,0.0,0.0,0.0,37.1
2023/03/14,08:44 AM,1.11,-7.61,52.0,East,4.02,11.42,991.2,0.0,0.0,0.0,39.7
2023/03/14,08:49 AM,1.11,-7.44,53.0,East,3.7,8.69,991.2,0.0,0.0,0.0,37.7
2023/03/14,08:54 AM,1.11,-7.5,53.0,SE,3.86,11.58,991.2,0.0,0.0,0.0,41.3
2023/03/14,08:59 AM,1.22,-7.11,54.0,East,2.74,9.33,991.2,0.0,0.0,0.0,46.5
2023/03/14,09:04 AM,1.22,-7.28,53.0,NE,3.7,11.91,991.2,0.0,0.0,0.0,52.2
2023/03/14,09:09 AM,1.33,-6.78,55.0,SSE,2.9,8.85,991.2,0.0,0.0,0.0,59.5
2023/03/14,09:14 AM,1.28,-7.06,54.0,East,4.18,9.98,991.2,0.0,0.0,0.0,60.5
2023/03/14,09:19 AM,1.39,-6.83,54.0,East,2.9,7.72,991.2,0.0,0.0,0.0,64.5
2023/03/14,09:24 AM,1.33,-6.89,54.0,East,3.86,10.14,991.53,0.0,0.0,0.0,67.3
2023/03/14,09:29 AM,1.28,-6.94,55.0,ENE,3.38,8.37,991.53,0.0,0.0,0.0,81.8
2023/03/14,09:34 AM,1.44,-6.44,56.0,East,3.06,9.98,991.53,0.0,0.0,1.0,114.0
2023/03/14,09:39 AM,1.67,-6.39,55.0,ENE,3.54,7.4,991.53,0.0,0.0,1.0,115.9
2023/03/14,09:44 AM,1.72,-6.44,55.0,East,3.54,10.94,991.53,0.0,0.0,1.0,115.6
2023/03/14,09:49 AM,1.72,-6.17,56.0,East,3.86,9.81,991.53,0.0,0.0,0.0,104.2
2023/03/14,09:54 AM,1.78,-6.33,55.0,NNE,3.38,8.53,991.53,0.0,0.0,0.0,101.4
2023/03/14,09:59 AM,2.0,-5.94,56.0,East,2.74,6.76,991.53,0.0,0.0,0.0,95.4
2023/03/14,10:04 AM,1.89,-6.5,54.0,NE,2.9,7.56,991.53,0.0,0.0,0.0,96.4
2023/03/14,10:09 AM,2.0,-5.94,56.0,ENE,1.61,6.76,991.87,0.0,0.0,0.0,100.6
2023/03/14,10:14 AM,2.0,-6.17,55.0,ENE,3.86,10.3,991.53,0.0,0.0,1.0,108.8
2023/03/14,10:19 AM,2.11,-6.17,54.0,East,3.38,10.14,991.87,0.0,0.0,0.0,103.9
2023/03/14,10:24 AM,2.11,-6.06,55.0,East,3.22,8.21,991.87,0.0,0.0,0.0,100.8
2023/03/14,10:29 AM,2.22,-5.83,56.0,NE,3.38,7.88,991.87,0.0,0.0,0.0,104.3
2023/03/14,10:34 AM,2.11,-6.28,54.0,ENE,2.41,7.88,991.87,0.0,0.0,1.0,113.7
2023/03/14,10:39 AM,2.33,-5.56,56.0,East,2.9,7.4,992.21,0.0,0.0,1.0,117.8
2023/03/14,10:44 AM,2.33,-5.78,55.0,East,4.51,10.14,992.21,0.0,0.0,1.0,117.6
2023/03/14,10:49 AM,2.33,-5.83,55.0,East,3.22,9.01,992.21,0.0,0.0,1.0,121.6
2023/03/14,10:54 AM,2.33,-5.67,56.0,East,4.51,10.3,992.21,0.0,0.0,1.0,122.2
2023/03/14,10:59 AM,2.33,-5.78,55.0,East,2.9,9.17,992.21,0.0,0.0,1.0,117.3
2023/03/14,11:04 AM,2.39,-5.72,55.0,East,3.06,8.37,992.21,0.0,0.0,1.0,118.4
2023/03/14,11:09 AM,2.44,-5.61,55.0,East,3.86,9.01,992.21,0.0,0.0,1.0,138.4
2023/03/14,11:14 AM,2.5,-5.39,56.0,ESE,3.86,9.49,992.21,0.0,0.0,1.0,138.5
2023/03/14,11:19 AM,2.44,-5.28,57.0,SSE,4.18,13.19,992.21,0.0,0.0,1.0,136.5
2023/03/14,11:24 AM,2.33,-5.33,57.0,ENE,4.02,11.58,992.21,0.0,0.0,1.0,130.9
2023/03/14,11:29 AM,2.56,-4.78,58.0,ESE,2.25,9.49,992.21,0.0,0.0,1.0,143.5
2023/03/14,11:34 AM,2.94,-4.56,58.0,SE,3.06,7.24,992.21,0.0,0.0,1.0,153.9
2023/03/14,11:39 AM,2.67,-4.61,59.0,NE,4.34,9.65,992.55,0.0,0.0,1.0,156.2
2023/03/14,11:44 AM,2.67,-4.39,60.0,ESE,4.34,9.98,992.55,0.0,0.0,1.0,164.3
2023/03/14,11:49 AM,2.78,-4.44,59.0,SSW,2.74,8.53,992.55,0.0,0.0,1.0,180.0
2023/03/14,11:54 AM,2.78,-4.5,59.0,ESE,3.38,10.46,992.55,0.0,0.0,1.0,183.8
2023/03/14,11:59 AM,2.78,-4.33,59.0,East,3.38,9.17,992.55,0.0,0.0,1.0,151.8
2023/03/14,12:04 PM,2.83,-4.17,60.0,ESE,4.67,12.23,992.89,0.0,0.0,1.0,159.1
2023/03/14,12:09 PM,2.56,-4.56,60.0,ESE,4.51,12.39,992.89,0.0,0.0,1.0,168.2
2023/03/14,12:14 PM,2.61,-4.33,60.0,ESE,3.22,9.65,992.89,0.0,0.0,1.0,173.1
2023/03/14,12:19 PM,2.83,-4.33,59.0,East,3.54,12.23,992.89,0.0,0.0,1.0,167.7
2023/03/14,12:24 PM,2.83,-4.39,59.0,East,3.06,9.65,992.89,0.0,0.0,1.0,202.2
2023/03/14,12:29 PM,2.89,-4.44,58.0,East,2.74,9.17,992.89,0.0,0.0,2.0,305.8
2023/03/14,12:34 PM,3.33,-4.0,59.0,East,3.54,9.33,992.89,0.0,0.0,3.0,361.5
2023/03/14,12:39 PM,3.72,-4.22,56.0,ENE,2.9,8.04,992.89,0.0,0.0,3.0,342.7
2023/03/14,12:44 PM,3.72,-4.56,55.0,ENE,3.38,10.14,992.89,0.0,0.0,2.0,283.2
2023/03/14,12:49 PM,3.94,-4.06,56.0,NNE,3.38,10.46,992.89,0.0,0.0,3.0,334.1
2023/03/14,12:54 PM,4.06,-4.83,52.0,SE,4.18,13.19,992.89,0.0,0.0,5.0,597.8
2023/03/14,12:59 PM,4.33,-5.0,51.0,ESE,4.67,12.39,992.89,0.0,0.0,3.0,369.9
2023/03/14,01:04 PM,4.39,-5.28,49.0,SW,4.34,9.98,992.89,0.0,0.0,2.0,303.6
2023/03/14,01:09 PM,4.28,-5.56,49.0,East,4.99,12.87,992.89,0.0,0.0,2.0,319.2
2023/03/14,01:14 PM,4.17,-5.72,49.0,ESE,4.51,13.35,992.89,0.0,0.0,3.0,351.5
2023/03/14,01:19 PM,4.22,-6.0,48.0,ENE,4.18,10.3,992.89,0.0,0.0,4.0,464.2
2023/03/14,01:24 PM,4.56,-6.06,46.0,SE,5.31,11.91,992.89,0.0,0.0,4.0,518.0
2023/03/14,01:29 PM,4.94,-6.22,44.0,ENE,3.22,10.62,992.89,0.0,0.0,5.0,547.7
2023/03/14,01:34 PM,5.44,-6.11,43.0,ENE,3.06,9.98,992.89,0.0,0.0,3.0,351.9
2023/03/14,01:39 PM,4.89,-6.11,45.0,NNW,4.02,11.75,992.89,0.0,0.0,3.0,325.3
2023/03/14,01:44 PM,4.72,-6.11,45.0,ENE,4.34,14.32,992.89,0.0,0.0,3.0,388.2
2023/03/14,01:49 PM,5.28,-6.17,44.0,East,3.38,9.98,992.89,0.0,0.0,8.0,893.8
2023/03/14,01:54 PM,6.39,-5.78,41.0,South,3.86,10.94,992.89,0.0,0.0,8.0,966.5
2023/03/14,01:59 PM,7.33,-6.33,37.0,ESE,3.54,10.3,992.89,0.0,0.0,9.0,999.3
2023/03/14,02:04 PM,7.33,-6.44,37.0,East,3.7,10.46,992.89,0.0,0.0,8.0,963.0
2023/03/14,02:09 PM,6.89,-7.06,36.0,NE,4.02,12.39,992.55,0.0,0.0,7.0,806.9
2023/03/14,02:44 PM,9.28,-6.61,32.0,SSE,2.9,9.33,992.21,0.0,0.0,8.0,931.8
2023/03/14,02:49 PM,8.11,-7.06,34.0,North,3.86,11.75,992.21,0.0,0.0,4.0,488.0
2023/03/14,02:54 PM,7.06,-6.83,37.0,ENE,5.63,14.0,992.21,0.0,0.0,4.0,507.3
2023/03/14,02:59 PM,6.72,-6.83,37.0,SE,4.51,15.29,992.21,0.0,0.0,7.0,842.1
2023/03/14,03:04 PM,7.56,-7.0,35.0,East,3.86,12.39,992.21,0.0,0.0,7.0,823.5
2023/03/14,03:09 PM,8.33,-7.28,32.0,NNE,4.51,14.8,992.21,0.0,0.0,7.0,822.3
2023/03/14,03:14 PM,7.94,-6.83,34.0,ENE,5.47,15.61,992.21,0.0,0.0,7.0,829.3
2023/03/14,03:19 PM,7.78,-6.94,35.0,East,4.02,13.03,991.87,0.0,0.0,7.0,805.4
2023/03/14,03:24 PM,8.78,-6.83,32.0,East,4.83,13.84,991.87,0.0,0.0,7.0,782.4
2023/03/14,03:29 PM,9.06,-6.56,33.0,ESE,4.99,17.38,991.87,0.0,0.0,7.0,811.4
2023/03/14,03:34 PM,9.39,-6.72,31.0,SE,4.99,17.22,991.87,0.0,0.0,6.0,747.8
2023/03/14,03:39 PM,8.89,-7.06,32.0,East,4.99,15.12,991.87,0.0,0.0,6.0,739.0
2023/03/14,03:44 PM,9.33,-6.83,31.0,East,3.86,14.16,991.87,0.0,0.0,6.0,713.0
2023/03/14,03:49 PM,10.44,-5.94,31.0,WSW,3.7,9.65,991.53,0.0,0.0,6.0,705.6
2023/03/14,03:54 PM,9.94,-6.39,31.0,,4.67,14.32,991.53,0.0,0.0,6.0,688.8
2023/03/14,03:59 PM,9.94,-6.0,32.0,ESE,4.34,13.19,991.53,0.0,0.0,6.0,716.3
2023/03/14,04:04 PM,8.39,-6.72,34.0,East,5.63,13.03,991.87,0.0,0.0,3.0,366.8
2023/03/14,04:09 PM,7.61,-6.61,36.0,ESE,5.47,11.91,991.87,0.0,0.0,6.0,654.0
