DateTime,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2,Power
2023-03-23 17:19:00,26.22,12.61,43,,3.86,16.41,985.1,0,0,3,398.7,75.16001694
2023-03-23 17:24:00,26.94,12.61,41,NNW,4.02,13.84,985.1,0,0,3,386.3,72.68650405
2023-03-23 17:29:00,26.67,12.44,41,,4.67,15.12,985.1,0,0,3,363.5,68.53544708
2023-03-23 17:34:00,26.72,12.5,41,,4.02,14.16,985.1,0,0,3,342.7,64.60873743
2023-03-23 17:39:00,26.94,12.61,41,,4.51,12.55,985.1,0,0,3,324,61.07352295
2023-03-23 17:44:00,26.78,12.61,41,,3.54,15.61,985.1,0,0,2,309.1,58.26558726
2023-03-23 17:49:00,26.44,12.5,42,NNW,5.79,23.17,985.1,0,0,2,296,55.79871832
2023-03-23 17:54:00,26.67,12.61,42,,3.38,13.35,985.1,0,0,2,275.5,52.08860554
2023-03-23 17:59:00,26.39,12.56,42,,4.34,16.89,985.1,0,0,2,265.7,50.11566889
2023-03-23 18:04:00,26.28,12.5,42,,5.47,17.22,985.1,0,0,2,253.4,47.75628636
2023-03-23 18:09:00,25.83,12.67,44,NNW,3.38,14,985.1,0,0,2,240,45.24696142
2023-03-23 18:14:00,25.44,12.67,45,NNW,3.06,11.58,985.1,0,0,2,222.9,42.03594437
2023-03-23 18:19:00,25.22,12.56,45,NNE,3.38,12.55,985.1,0,0,1,133.4,25.08160955
2023-03-23 18:24:00,25,12.5,46,NNW,3.86,14.48,985.1,0,0,0,71.4,13.41428262
2023-03-23 18:29:00,24.83,12.5,46,,2.9,9.17,985.1,0,0,0,68.8,12.93816055
2023-03-23 18:34:00,24.78,12.56,47,NNE,3.06,10.62,985.1,0,0,0,66.6,12.53069757
2023-03-23 18:39:00,24.72,12.5,47,North,3.54,14.32,984.76,0,0,0,62.9,11.85658414
2023-03-23 18:44:00,24.56,12.39,47,North,4.83,13.68,984.76,0,0,0,60.1,11.1548096
2023-03-23 18:49:00,24.44,12.61,48,NNE,2.74,12.39,984.76,0,0,0,56.6,10.68253959
2023-03-23 18:54:00,24.33,12.39,47,North,3.54,9.49,985.1,0,0,0,52.9,9.986825027
2023-03-23 18:59:00,24.22,12.39,47,NNE,3.54,12.55,985.1,0,0,0,49.3,9.445120093
2023-03-23 19:04:00,24.17,12.39,48,NNE,3.22,11.1,984.76,0,0,0,45.5,8.596784887
2023-03-23 19:09:00,24,12.39,48,NNE,3.06,10.62,984.76,0,0,0,42.5,7.953724841
2023-03-23 19:14:00,23.83,12.33,48,NNW,1.93,8.37,984.76,0,0,0,38.9,7.279653709
2023-03-23 19:19:00,23.78,12.28,48,NNE,3.38,14.96,984.76,0,0,0,35,6.615803624
2023-03-23 19:24:00,23.67,12.22,49,North,2.09,9.65,984.76,0,0,0,30.9,5.931383457
2023-03-23 19:29:00,23.5,12.33,50,NNE,0.97,8.85,984.76,0,0,0,25.7,4.774673073
2023-03-23 19:34:00,23.39,12.11,49,North,2.25,8.53,985.1,0,0,0,20.8,3.889883718
2023-03-23 19:39:00,23.28,12.06,49,North,1.61,8.04,984.76,0,0,0,15.2,2.849024898
2023-03-23 19:44:00,23.11,12.11,50,,2.57,6.6,984.76,0,0,0,10.7,1.930629561
2023-03-23 19:49:00,22.89,12,50,NNE,0.97,7.08,984.76,0,0,0,6.9,1.190107871
2023-03-23 19:54:00,22.78,12,50,,2.41,9.65,984.76,0,0,0,4.2,0.723322627
2023-03-23 19:59:00,22.67,11.94,51,North,1.93,6.6,984.42,0,0,0,2.1,0.308775382
2023-03-23 20:04:00,22.5,12,51,,1.45,7.08,984.42,0,0,0,0.8,0.013291098
2023-03-23 20:09:00,22.17,12.11,53,NNE,0.32,3.22,984.42,0,0,0,0.2,0.052787942
2023-03-23 20:14:00,21.89,12.06,54,,0.8,6.28,984.42,0,0,0,0,6.03E-05
2023-03-23 20:19:00,21.61,12.11,55,North,0.32,3.22,984.42,0,0,0,0,0.031795811
2023-03-23 20:24:00,21.44,12.06,55,NNW,0.64,3.54,984.42,0,0,0,0,0.044693689
2023-03-23 20:29:00,21.44,12.11,55,NE,0.64,3.54,984.42,0,0,0,0,0.202249785
2023-03-23 20:34:00,21.33,12.11,55,NNW,0.64,3.7,984.42,0,0,0,0,-0.012486304
2023-03-23 20:39:00,21.5,12,55,North,1.61,5.79,984.42,0,0,0,0,0.149714224
2023-03-23 20:44:00,21.56,12.22,55,NNE,0.32,3.7,984.42,0,0,0,0,0.017722141
2023-03-23 20:49:00,21.33,12.22,56,NNE,0.16,2.25,984.42,0,0,0,0,0.004673413
2023-03-23 20:54:00,21.22,12.06,56,North,0.64,3.06,984.42,0,0,0,0,-0.052754037
2023-03-23 20:59:00,21.17,12.17,56,SW,0.16,2.74,984.42,0,0,0,0,0.02959019
2023-03-23 21:04:00,21.06,12.11,56,NW,0.32,2.9,984.42,0,0,0,0,-0.015118781
2023-03-23 21:09:00,21,12.22,57,,0.16,3.22,984.42,0,0,0,0,-0.02457361
2023-03-23 21:14:00,20.89,12.11,57,NNW,0.16,1.93,984.42,0,0,0,0,0.01371354
2023-03-23 21:19:00,21,12.22,57,North,0.16,2.57,984.42,0,0,0,0,-0.025819143
2023-03-23 21:24:00,20.89,12.11,57,NNE,0,0.16,984.42,0,0,0,0,0.010604665
2023-03-23 21:29:00,20.89,12.11,57,NNE,0,1.45,984.42,0,0,0,0,0.032924041
2023-03-23 21:34:00,20.78,12.11,58,NNW,0,1.29,984.42,0,0,0,0,0.018567459
2023-03-23 21:39:00,20.67,12,58,ENE,0,1.77,984.42,0,0,0,0,-0.038320423
2023-03-23 21:44:00,20.61,12.11,58,North,0,1.61,984.42,0,0,0,0,-0.0240436
2023-03-23 21:49:00,20.56,12.06,58,NNE,0.16,1.93,984.42,0,0,0,0,0.079455188
2023-03-23 21:54:00,20.44,12.17,59,NW,0,2.57,984.42,0,0,0,0,-0.034487654
2023-03-23 21:59:00,20.28,12.22,60,North,0.32,2.25,984.42,0,0,0,0,0.023933983
2023-03-23 22:04:00,20.22,12.28,60,WSW,0,2.25,984.42,0,0,0,0,0.06832514
2023-03-23 22:09:00,20.22,12.22,60,East,0.16,2.57,984.42,0,0,0,0,-0.113646042
2023-03-23 22:10:00,20.22,12.22,60,NW,0,2.09,984.42,0,0,0,0,0.06497422
2023-03-23 23:19:00,19.72,12.33,62,NE,0.32,2.57,984.42,0,0,0,0,-0.003876315
2023-03-23 23:24:00,19.39,12.28,64,NNE,0.16,2.25,984.76,0,0,0,0,0.014984049
2023-03-23 23:29:00,19.33,12.11,63,North,0.8,3.38,984.42,0,0,0,0,-0.006256773
2023-03-23 23:34:00,19.78,12.17,61,NE,0.48,3.54,984.42,0,0,0,0,0.013474391
2023-03-23 23:39:00,19.89,12.22,61,South,0,3.54,984.42,0,0,0,0,0.03081456
2023-03-23 23:44:00,19.78,12.22,62,East,0.16,2.09,984.42,0,0,0,0,-0.026095023
2023-03-23 23:49:00,19.78,12.22,62,NE,0,1.45,984.08,0,0,0,0,-0.00575232
2023-03-23 23:54:00,19.83,12.22,61,,0.32,2.57,984.08,0,0,0,0,-0.135069708
2023-03-23 23:59:00,19.89,12.22,61,NE,0,1.29,984.08,0,0,0,0,0.044132294
2023-03-24 00:04:00,19.83,12.17,61,NNW,0,1.61,984.08,0,0,0,0,-0.015105058
2023-03-24 00:09:00,19.89,12.22,61,NE,0,1.93,984.08,0,0,0,0,-0.094555059
2023-03-24 00:14:00,19.78,12.28,62,NE,0,1.13,984.08,0,0,0,0,-0.050469849
2023-03-24 00:19:00,19.72,12.11,61,North,0.16,2.25,984.08,0,0,0,0,-0.036073838
2023-03-24 00:24:00,19.83,12.22,61,North,0.16,2.74,984.08,0,0,0,0,-0.045623402
2023-03-24 00:29:00,19.72,12.22,62,NE,0.16,2.9,984.08,0,0,0,0,-0.000693329
2023-03-24 00:34:00,19.61,12.28,63,NNE,0.16,2.09,984.08,0,0,0,0,-0.065579724
2023-03-24 00:39:00,19.33,12.33,64,East,0,1.93,983.75,0,0,0,0,-0.034004623
2023-03-24 00:44:00,19.06,12.33,65,ENE,0,1.45,983.75,0,0,0,0,-0.01366048
2023-03-24 00:49:00,18.78,12.17,65,NNE,0,2.41,983.75,0,0,0,0,0.015168358
2023-03-24 00:54:00,19.11,12.11,64,ENE,0,2.74,983.41,0,0,0,0,-0.055369271
2023-03-24 00:59:00,19.17,12.06,63,North,0.8,3.54,983.75,0,0,0,0,0.029120677
2023-03-24 01:04:00,19.28,12.17,63,,0.64,3.54,983.75,0,0,0,0,0.038076592
2023-03-24 01:09:00,19.28,12.11,63,North,0.32,3.06,983.75,0,0,0,0,0.01412867
2023-03-24 01:14:00,19.33,12.17,63,North,1.13,3.54,983.41,0,0,0,0,0.006524904
2023-03-24 01:19:00,19.22,12.22,64,NNW,0,2.41,983.41,0,0,0,0,-0.037155359
2023-03-24 01:24:00,18.89,12.28,65,ENE,0,1.61,983.41,0,0,0,0,0.008876331
2023-03-24 01:29:00,18.83,12.17,65,NNW,0.16,2.74,983.41,0,0,0,0,0.012416361
2023-03-24 01:34:00,18.94,12.11,65,NNE,0.16,2.57,983.41,0,0,0,0,-0.014777327
2023-03-24 01:39:00,18.78,12,65,ENE,0.16,2.25,983.41,0,0,0,0,-0.023922309
2023-03-24 01:44:00,18.94,11.72,63,NNW,0.32,4.18,983.41,0,0,0,0,-0.078847936
2023-03-24 01:49:00,19.17,11.67,62,NNE,1.61,5.47,983.41,0,0,0,0,-0.018601161
2023-03-24 01:54:00,19.28,11.61,61,North,1.45,6.76,983.41,0,0,0,0,0.083486856
2023-03-24 01:59:00,19.44,11.28,59,NNE,2.25,6.92,983.41,0,0,0,0,-0.022527455
2023-03-24 02:04:00,19.5,11.11,58,NNE,2.09,8.04,983.07,0,0,0,0,0.001699202
2023-03-24 02:09:00,19.56,11.06,58,,2.09,8.04,983.07,0,0,0,0,-0.016166478
2023-03-24 02:14:00,19.56,10.89,57,NNE,2.09,7.24,983.07,0,0,0,0,-0.00838634
2023-03-24 02:19:00,19.56,10.83,57,NNE,2.57,8.69,983.07,0,0,0,0,0.01142195
2023-03-24 02:24:00,19.67,10.72,56,NNE,2.41,7.88,983.07,0,0,0,0,-0.099093219
2023-03-24 02:29:00,19.61,10.67,56,,2.09,7.4,983.07,0,0,0,0,-0.027779237
2023-03-24 02:34:00,19.61,10.56,56,NNE,3.06,8.85,982.73,0,0,0,0,0.037161938
2023-03-24 02:39:00,19.72,10.39,55,NNE,2.9,10.3,982.73,0,0,0,0,0.042720098
2023-03-24 02:44:00,19.78,10.33,54,NNE,2.74,9.98,982.73,0,0,0,0,-0.026773812
2023-03-24 02:49:00,19.78,10.28,54,NNE,2.9,8.69,982.39,0,0,0,0,0.087735417
2023-03-24 02:54:00,19.78,10.33,55,NNE,2.41,6.76,982.73,0,0,0,0,-0.068726008
2023-03-24 02:59:00,19.72,10.22,54,NNE,3.54,10.14,982.73,0,0,0,0,0.002715353
2023-03-24 03:04:00,19.78,10.22,54,North,3.22,12.87,982.73,0,0,0,0,0.007048921
2023-03-24 03:09:00,19.72,10.22,54,NNE,2.57,9.33,982.39,0,0,0,0,0.021265607
2023-03-24 03:14:00,19.39,10.28,56,North,2.25,6.11,982.39,0,0,0,0,0.034159765
2023-03-24 03:19:00,19.33,10.17,55,NNE,2.41,7.24,982.73,0,0,0,0,-0.027017617
2023-03-24 03:24:00,19.56,10.22,55,,2.74,9.81,982.73,0,0,0,0,-0.017747108
2023-03-24 03:29:00,19.28,10.17,56,NNE,1.45,5.15,982.73,0,0,0,0,-0.068100018
2023-03-24 03:34:00,19,10.17,57,North,0.8,4.99,982.39,0,0,0,0,-0.001050645
2023-03-24 03:39:00,18.67,10.39,58,North,0.8,5.31,982.39,0,0,0,0,0.008981073
2023-03-24 03:44:00,18.33,10.44,60,NNE,1.29,4.67,982.39,0,0,0,0,-0.073494411
2023-03-24 03:49:00,18.22,10.5,61,NNE,0.64,4.18,982.39,0,0,0,0,-0.118055835
2023-03-24 03:54:00,18.06,10.5,61,North,1.13,3.86,982.39,0,0,0,0,-0.033481323
2023-03-24 03:59:00,17.89,10.56,62,NNE,0.48,4.51,982.39,0,0,0,0,0.023437885
2023-03-24 04:04:00,17.72,10.61,63,,0.32,3.54,982.39,0,0,0,0,-0.001724041
2023-03-24 04:09:00,17.5,10.61,64,NNE,0.64,2.74,982.39,0,0,0,0,0.012693596
2023-03-24 04:14:00,17.78,10.44,62,NNE,2.09,5.15,982.39,0,0,0,0,-0.003855333
2023-03-24 04:19:00,18.22,10.44,61,NNE,2.74,7.56,982.39,0,0,0,0,0.149815602
2023-03-24 04:24:00,18.44,10.5,60,NNE,2.9,8.21,982.39,0,0,0,0,0.12123512
2023-03-24 04:29:00,18.61,10.5,59,NNE,2.74,7.56,982.05,0,0,0,0,0.009792179
2023-03-24 04:34:00,18.5,10.56,60,North,2.41,6.92,982.05,0,0,0,0,0.009923111
2023-03-24 04:39:00,18.39,10.5,60,NE,2.09,5.15,982.05,0,0,0,0,-0.025401656
2023-03-24 04:44:00,18.44,10.56,60,NNE,1.93,7.88,982.05,0,0,0,0,-0.09793717
2023-03-24 04:49:00,18.39,10.56,60,North,2.09,7.72,982.05,0,0,0,0,-0.007471018
2023-03-24 04:54:00,18.28,10.67,61,NNE,2.25,6.28,982.39,0,0,0,0,0.087234137
2023-03-24 04:59:00,18.17,10.61,61,NNE,1.77,5.47,982.39,0,0,0,0,0.027838583
2023-03-24 05:04:00,18.11,10.72,62,NNE,1.77,3.86,982.39,0,0,0,0,-0.026694213
2023-03-24 05:09:00,18,10.78,63,North,1.29,4.02,982.39,0,0,0,0,0.002390723
2023-03-24 05:14:00,17.89,10.83,63,NNE,0.32,3.86,982.39,0,0,0,0,0.002908879
2023-03-24 05:19:00,17.72,10.83,64,NNE,0.16,3.86,982.39,0,0,0,0,0.01477844
2023-03-24 05:24:00,17.72,11,65,North,0.8,4.34,982.39,0,0,0,0,0.081635751
2023-03-24 05:29:00,17.56,11,65,,0.32,3.06,982.39,0,0,0,0,0.042361094
2023-03-24 05:34:00,17.67,11.11,66,NE,0.48,3.7,982.39,0,0,0,0,0.06533579
2023-03-24 05:39:00,17.72,11.11,65,ENE,0.97,3.86,982.73,0,0,0,0,-0.065156347
2023-03-24 05:44:00,17.89,11.22,65,NE,1.29,3.7,982.73,0,0,0,0,0.052122267
2023-03-24 05:49:00,17.94,11.17,64,NE,1.93,5.63,982.73,0,0,0,0,0.042721171
2023-03-24 05:54:00,18.06,11.22,64,NE,1.29,5.31,983.07,0,0,0,0,-0.019956779
2023-03-24 05:59:00,18.11,11.28,64,NNE,0.97,4.02,983.07,0,0,0,0,-0.033999028
2023-03-24 06:04:00,18.17,11.28,64,NE,1.93,4.67,983.07,0,0,0,0,0.007642867
2023-03-24 06:09:00,18.28,11.33,64,NE,1.61,4.83,983.07,0,0,0,0,0.033853041
2023-03-24 06:14:00,18.28,11.44,64,NE,1.77,5.47,983.07,0,0,0,0,-0.030586772
2023-03-24 06:19:00,18.22,11.56,65,NNE,1.93,4.67,983.41,0,0,0,0,-0.070465164
2023-03-24 06:24:00,18.22,11.56,65,NE,1.45,4.02,983.41,0,0,0,0,0.006315708
2023-03-24 06:29:00,18.17,11.78,66,ENE,1.61,4.99,983.07,0,0,0,0,0.002508152
2023-03-24 06:34:00,18.28,11.89,66,NE,1.61,4.18,983.07,0,0,0,0,-0.036743056
2023-03-24 06:39:00,18.28,12,67,NE,1.77,7.88,983.07,0,0,0,0,0.030304082
2023-03-24 06:44:00,18.39,12,66,NNE,2.09,8.85,983.41,0,0,0,0,0.005959176
2023-03-24 06:49:00,18.5,12.22,67,NE,2.25,6.92,983.07,0,0,0,0,-0.189065992
2023-03-24 06:54:00,18.56,12.28,67,NNE,1.77,7.72,983.07,0,0,0,0,0.02014736
2023-03-24 06:59:00,18.67,12.39,67,North,3.06,11.75,983.41,0,0,0,0,-0.126829232
2023-03-24 07:04:00,18.83,12.61,67,North,3.38,9.98,983.07,0,0,0,0,0.071710516
2023-03-24 07:09:00,18.83,12.83,68,NNE,3.06,11.1,983.07,0,0,0,0,0.165696642
2023-03-24 07:14:00,18.83,12.89,68,NNE,2.74,9.65,983.07,0,0,0,0,-0.005987556
2023-03-24 07:19:00,19,13,68,North,2.25,7.08,983.07,0,0,0,0.2,0.188924805
2023-03-24 07:24:00,18.94,13.11,69,,1.61,6.6,983.07,0,0,0,0.6,0.064682412
2023-03-24 07:29:00,18.78,13.17,70,NE,1.13,7.56,983.07,0,0,0,1.3,0.306709498
2023-03-24 07:34:00,18.72,13.17,70,NNE,1.13,5.15,982.73,0,0,0,3,0.546645944
2023-03-24 07:39:00,18.72,13.11,70,NNW,1.93,7.88,982.73,0,0,0,4.8,0.90371779
2023-03-24 07:44:00,18.78,13.22,70,NNE,1.77,7.08,982.73,0,0,0,7.6,1.434020545
2023-03-24 07:49:00,18.78,13.22,70,NNE,1.93,7.08,983.07,0,0,0,11.3,2.142995705
2023-03-24 07:54:00,18.78,13.39,71,NNE,2.41,10.14,983.07,0,0,0,17,3.263657795
2023-03-24 07:59:00,18.78,13.5,72,North,1.93,8.37,983.07,0,0,0,23,4.332787827
2023-03-24 08:04:00,18.78,13.56,72,North,2.09,8.69,983.07,0,0,0,27.6,5.177567725
2023-03-24 08:09:00,18.78,13.44,71,North,2.09,9.33,983.07,0,0,0,39.1,7.361920834
2023-03-24 08:14:00,18.94,13.56,71,North,2.41,6.76,983.07,0,0,0,39.1,7.339490733
2023-03-24 08:19:00,19,13.61,71,NNE,2.57,7.08,983.07,0,0,0,47.2,8.983706504
2023-03-24 08:24:00,19.17,13.78,71,NNE,2.74,12.71,983.07,0,0,0,48.2,9.039604032
2023-03-24 08:29:00,19.22,13.78,71,North,3.06,9.17,983.41,0,0,0,65.3,12.35786908
2023-03-24 08:34:00,19.28,13.89,71,NNE,2.25,7.56,983.07,0,0,0,71.3,13.45016977
2023-03-24 08:39:00,19.39,14,71,NNE,3.06,12.39,983.07,0,0,0,80.8,15.31789923
2023-03-24 08:44:00,19.56,14.17,71,NNE,2.74,9.33,983.07,0,0,0,79.5,14.95749186
2023-03-24 08:49:00,19.67,14.22,71,North,2.57,7.24,983.07,0,0,0,76.2,14.38844231
2023-03-24 08:54:00,19.89,14.28,70,North,3.22,9.65,982.73,0,0,0,87.3,16.33999172
2023-03-24 08:59:00,20.06,14.33,70,,3.06,10.46,982.73,0,0,0,77.1,14.34595444
2023-03-24 09:04:00,20.22,14.33,69,,3.38,13.84,982.73,0,0,0,79.6,14.96118697
2023-03-24 09:09:00,20.22,14.33,69,NW,3.86,22.04,982.73,0,0,0,82.7,15.59455983
2023-03-24 09:14:00,20.28,14.39,69,NNE,3.22,9.81,982.73,0,0,0,89.4,16.82008703
2023-03-24 09:19:00,20.39,14.5,69,NNE,4.18,12.23,982.39,0,0,0,79.8,15.06838878
2023-03-24 09:24:00,20.44,14.56,69,North,4.02,12.87,982.39,0,0,0,89.9,16.92508439
2023-03-24 09:29:00,20.5,14.61,69,North,4.67,18.02,982.39,0,0,0,106.9,20.09810505
2023-03-24 09:34:00,20.67,14.78,69,NNE,4.02,11.75,982.39,0,0,1,136.9,25.8832931
2023-03-24 09:39:00,20.89,14.89,69,NNE,4.18,16.89,982.39,0,0,1,123.7,23.38501052
2023-03-24 09:44:00,21.06,14.94,68,NNE,4.99,21.72,982.39,0,0,1,142.1,26.7411854
2023-03-24 09:49:00,21.17,15.06,68,,4.83,17.06,982.39,0,0,1,165.1,31.12246502
2023-03-24 09:54:00,21.56,15.11,67,North,3.54,14.48,982.39,0,0,1,125.8,23.78629038
2023-03-24 09:59:00,21.78,15.22,66,NNE,3.7,12.07,982.05,0,0,1,177.6,33.47294773
2023-03-24 10:04:00,21.72,15.28,67,NNW,3.86,13.52,982.05,0,0,1,184.9,34.84352419
2023-03-24 10:09:00,21.83,15.33,67,North,3.86,12.55,982.05,0,0,1,182.6,34.39220317
2023-03-24 10:14:00,21.89,15.33,66,NNE,4.51,14.48,982.05,0,0,2,236.5,44.59843162
2023-03-24 10:19:00,21.94,15.44,67,North,4.83,21.72,982.05,0,0,2,279.7,52.69495531
2023-03-24 10:24:00,22.39,15.61,65,,4.99,18.99,982.05,0,0,3,366.9,69.18533641
2023-03-24 10:29:00,22.94,15.72,64,North,4.83,21.72,982.05,0,0,3,383.7,72.34679081
2023-03-24 10:34:00,23.33,15.72,63,,5.63,17.86,982.05,0,0,3,405.2,76.21940584
2023-03-24 10:39:00,23.5,15.78,62,,5.47,16.73,982.05,0,0,4,439.2,82.76106323
2023-03-24 10:44:00,23.17,15.78,63,North,7.08,24.62,982.05,0,0,4,448.2,84.48279275
2023-03-24 10:49:00,23.44,15.83,62,North,4.34,17.38,981.71,0,0,4,500.3,94.40654188
2023-03-24 10:54:00,23.67,15.94,62,,6.76,19.31,981.71,0,0,4,503.2,94.92450415
2023-03-24 10:59:00,23,15.89,64,North,5.15,17.7,981.71,0,0,4,517.1,97.48049002
2023-03-24 11:04:00,22.83,15.94,65,North,4.67,14.48,981.71,0,0,4,528.3,99.60852805
2023-03-24 11:09:00,23.06,15.94,64,North,5.95,18.99,982.05,0,0,5,566.5,106.7681877
2023-03-24 11:14:00,23.11,15.94,64,North,6.44,25.74,982.05,0,0,5,590.4,111.3064833
2023-03-24 11:19:00,23.67,16.11,63,North,4.02,15.61,981.71,0,0,5,571.8,107.7939149
2023-03-24 11:24:00,23.72,16.17,62,North,4.99,18.83,981.71,0,0,5,603.2,113.6449304
2023-03-24 11:29:00,24.11,16.22,61,North,3.22,11.58,981.71,0,0,6,654.7,123.4042125
2023-03-24 11:34:00,24.22,16.22,61,NNW,5.63,16.25,981.71,0,0,6,693.3,130.7512507
2023-03-24 11:39:00,24.17,16.11,61,,4.83,14.32,982.05,0,0,6,679.5,128.0028129
2023-03-24 11:44:00,24.44,16.22,60,,4.18,13.03,981.71,0,0,5,636.3,119.7135683
2023-03-24 11:49:00,24.44,16.22,60,North,5.31,14.64,982.05,0,0,6,727.9,137.2768171
2023-03-24 11:54:00,23.72,16,62,North,5.15,16.57,982.05,0,0,6,716.8,135.125456
2023-03-24 11:59:00,23.83,16,62,North,4.83,16.25,982.05,0,0,6,683,128.7432989
2023-03-24 12:04:00,23.94,16.06,61,,4.51,14.96,981.71,0,0,6,704.2,132.7404801
2023-03-24 12:09:00,23.5,15.94,63,NNW,5.15,22.53,982.05,0,0,2,294.1,55.5484716
2023-03-24 12:14:00,23.17,15.94,64,North,4.99,21.08,982.05,0,0,2,296,55.79809892
2023-03-24 12:19:00,23,16,65,North,4.99,17.22,982.05,0,0,2,302.3,57.09732154
2023-03-24 12:24:00,22.89,16,65,North,4.67,13.35,982.05,0,0,2,316.7,59.66657123
2023-03-24 12:29:00,22.78,16,66,North,4.83,15.12,982.05,0,0,2,232.8,43.87981175
2023-03-24 12:34:00,22.72,16,66,,4.18,15.45,982.05,0,0,2,250.8,47.26210472
2023-03-24 12:39:00,22.72,16.06,66,,4.51,18.83,982.05,0,0,3,325.4,61.39697687
2023-03-24 12:44:00,22.72,16.11,66,North,3.54,14.48,982.05,0,0,2,219.3,41.32266002
2023-03-24 12:49:00,22.56,16.06,67,North,4.51,12.55,982.05,0,0,1,192.7,36.3260523
2023-03-24 12:54:00,22.11,15.94,68,North,6.28,20.6,982.05,0,0,2,257.1,48.50365497
2023-03-24 12:59:00,22.06,15.94,68,North,4.67,18.99,982.05,0,0,2,244.8,46.20881549
2023-03-24 13:04:00,22,16.06,69,NNE,4.02,12.71,982.05,0,0,1,166.3,31.33278375
2023-03-24 13:09:00,21.94,16.11,69,,3.06,10.3,982.05,0,0,1,169.6,31.897333
2023-03-24 13:14:00,22.17,16.22,69,NNE,3.38,12.07,982.05,0,0,2,260.5,49.12117555
2023-03-24 13:19:00,21.89,16.06,69,,4.99,19.31,982.05,0,0,2,317.9,59.88302588
2023-03-24 13:23:00,21.94,16.06,69,,4.99,14.96,982.05,0,0,3,327.6,61.7322486
2023-03-24 13:29:00,22.83,16.28,67,NNW,3.38,20.6,982.05,0,0,8,867,163.5542643
2023-03-24 13:34:00,24.39,16.56,62,,4.51,13.68,981.71,0,0,6,733.6,138.2877607
2023-03-24 13:39:00,24.78,16.5,60,NNE,5.15,18.83,981.71,0,0,6,666.8,125.6666349
2023-03-24 13:44:00,24.83,16.33,59,,5.79,18.99,981.71,0,0,7,764.6,144.1334201
2023-03-24 13:49:00,25.17,16.39,58,North,4.83,14.96,981.71,0,0,6,698.6,131.6845198
2023-03-24 13:54:00,24.89,16.33,59,,6.28,19.47,981.71,0,0,6,693,130.6756177
2023-03-24 13:59:00,24.94,16.39,59,,5.15,21.08,981.71,0,0,7,793.5,149.6068345
2023-03-24 14:04:00,25.5,16.5,57,NNW,4.67,13.35,981.71,0,0,6,739.9,139.4736014
2023-03-24 14:09:00,25.39,16.39,58,NNW,5.63,17.86,981.71,0,0,6,723.1,136.3705588
2023-03-24 14:14:00,25.78,16.39,56,,4.34,16.89,981.38,0,0,6,731,137.7857678
2023-03-24 14:19:00,26.11,16.33,55,,4.99,15.29,981.38,0,0,6,692.7,130.6040778
2023-03-24 14:24:00,25.78,16.17,55,NNW,3.22,14.16,981.38,0,0,7,843.2,158.9122486
2023-03-24 14:29:00,25.44,16.06,56,,5.63,22.04,981.38,0,0,8,861.2,162.2319915
2023-03-24 14:34:00,25.94,16.11,55,,4.18,12.55,981.38,0,0,7,833.1,157.1513535
2023-03-24 14:39:00,26.17,16.17,54,,4.67,14.32,981.04,0,0,6,709.3,133.6981602
2023-03-24 14:44:00,26.17,16.17,54,,5.15,14.48,981.04,0,0,5,612.5,115.4144663
2023-03-24 14:49:00,25.72,16.06,55,WNW,5.31,16.57,980.7,0,0,6,691.5,130.3479353
2023-03-24 14:54:00,26.11,16.17,54,,4.83,15.77,980.7,0,0,6,725.5,136.7028804
2023-03-24 14:59:00,26.33,16.17,53,North,5.31,20.92,980.36,0,0,6,663.7,125.0573704
2023-03-24 15:04:00,26.67,16.33,53,NW,2.74,10.14,980.36,0,0,6,655.2,123.4796411
2023-03-24 15:09:00,26.89,16.22,52,NNW,4.83,12.55,980.36,0,0,5,630,118.7683266
2023-03-24 15:14:00,26.56,16.11,53,NNW,3.7,12.07,980.02,0,0,5,575.8,108.5027617
2023-03-24 15:19:00,26.67,16.11,52,,5.47,15.93,980.02,0,0,6,691.5,130.3050729
2023-03-24 15:24:00,26.56,15.94,52,NNE,5.79,19.47,979.68,0,0,5,591.4,111.515696
2023-03-24 15:29:00,26.56,15.94,52,North,4.02,12.39,979.68,0,0,5,597,112.565253
2023-03-24 15:34:00,26.56,16,52,,4.99,15.77,979.34,0,0,5,585.2,110.3459047
2023-03-24 15:39:00,26.89,16.06,51,NNW,4.02,17.7,979.34,0,0,5,638.6,120.3089748
2023-03-24 15:44:00,27.61,16.22,50,NW,4.18,16.73,979.34,0,0,6,704.2,132.7258646
2023-03-24 15:49:00,27.89,16,48,North,4.83,15.12,979.34,0,0,6,675.1,127.2526415
2023-03-24 15:54:00,27.89,16,48,,4.18,14.48,979.34,0,0,6,736.2,138.7835023
2023-03-24 15:59:00,27.89,16,48,NNW,3.22,11.42,979.34,0,0,6,709.5,133.8765404
2023-03-24 16:04:00,28.11,16.06,48,,4.51,14.96,979.01,0,0,6,707.5,133.3706972
2023-03-24 16:09:00,28.28,15.83,47,,4.02,13.52,979.01,0,0,6,658.4,123.9453886
2023-03-24 16:14:00,28.17,15.72,47,NNW,4.02,12.39,979.01,0,0,6,698.1,131.572856
